commentId,videoId,videoTitle,channelId,channelTitle,author,authorChannelId,text,publishedAt,updatedAt,likeCount,replyCount,parentId,isReply,text_clean,primary_emotion,vader_compound
UgyXPXhCPpINdFdIb494AaABAg,_pO7BRNdJdc,,,,@p3rrg0d,UCq_4Y4Tlej1pvsK4Ox1zlpg,дай боже вам здоровля моцного крєпкого і всього самого хорошого,2025-09-24T00:25:18Z,2025-09-24T00:25:18Z,0,1,,False,дай боже вам здоровля моцного крєпкого і всього самого хорошого,neutral,0.0
UgzWhbeYkyOi4wQzh5J4AaABAg,_pO7BRNdJdc,,,,@Waisenfleisch,UCqjDNw8b1znPiNCTT7Jm7TQ,ni hao grandad,2025-09-23T23:54:00Z,2025-09-23T23:54:00Z,0,0,,False,ni hao grandad,neutral,0.0
UgyoVIRMP362kGkpRNF4AaABAg,_pO7BRNdJdc,,,,@melveres3369,UCpLe6nYKlNDmdmU1gsTtoIA,beautifully played!♥,2025-09-23T23:23:17Z,2025-09-23T23:23:17Z,0,1,,False,beautifully played!♥,neutral,0.8908
UgyXv7LS5xURt_VAYWJ4AaABAg,_pO7BRNdJdc,,,,@MeanieGoon,UCxnDuMQN3nb-nCssq44TSXw,Aaske?,2025-09-23T23:12:29Z,2025-09-23T23:12:29Z,1,0,,False,Aaske?,neutral,0.0
UgxckAWEhjQ-ACZwu8N4AaABAg,_pO7BRNdJdc,,,,@sergioaugusto9658,UCHJu80yLGr7vfcT0s1sZnpw,"nice, you really have lots o talent to play this 😃😃",2025-09-23T22:31:05Z,2025-09-23T22:31:05Z,0,1,,False,"nice, you really have lots o talent to play this 😃😃",anger,0.9076
UgxP5CvOidzDc9jzIsZ4AaABAg,_pO7BRNdJdc,,,,@lolterm,UCyF8qqnB8CO8zunq7jUQOPQ,ty i didnt kno how much i needed this,2025-09-23T21:15:35Z,2025-09-23T21:15:35Z,0,0,,False,ty i didnt kno how much i needed this,neutral,0.3818
UgxAjHyoPzJF36MPOvF4AaABAg,_pO7BRNdJdc,,,,@aza8800,UC5d99AzBQ6_Y4hoqBAmJ_rQ,It&#39;s a Chinese autumn,2025-09-23T21:01:07Z,2025-09-23T21:01:07Z,0,0,,False,It&#39;s a Chinese autumn,neutral,0.0
UgxwGY073IoGMSJKEml4AaABAg,_pO7BRNdJdc,,,,@LeDidovic,UCYKbqmyGJJPJUJFT0EspOuw,unc is goated,2025-09-23T20:29:32Z,2025-09-23T20:29:32Z,0,0,,False,unc is goated,neutral,0.0
UgwiEiX3mGW9_1MS5JB4AaABAg,_pO7BRNdJdc,,,,@__kochi__7455,UCcqxFt4YzKWUC4fAJ1IiZhw,sexik&gt;?,2025-09-23T20:15:06Z,2025-09-23T20:15:06Z,0,0,,False,sexik&gt;?,neutral,0.0
UgzkZBDZNN515QJoFFd4AaABAg,_pO7BRNdJdc,,,,@Troli_CWL,UCjLolhYOFyf9GMuLjiNNxgw,"if u re scared of somebody, blink 2 times in the next video &lt;3",2025-09-23T20:13:43Z,2025-09-23T20:13:43Z,0,0,,False,"if u re scared of somebody, blink 2 times in the next video &lt;3",fear,-0.4404
Ugw0m4GRYuKff37YdrR4AaABAg,_pO7BRNdJdc,,,,@letroublanc8270,UCCPwBYZHHytHAS82nlMvrkQ,These gems are usually 10+ years old but this one is so recent it makes me think the world is healing,2025-09-23T20:12:24Z,2025-09-23T20:12:24Z,1,1,,False,These gems are usually 10+ years old but this one is so recent it makes me think the world is healing,anticipation,0.0
UgzhxFIHbdyv3XSLMY14AaABAg,_pO7BRNdJdc,,,,@lashashhh,UCH7Lo6-sSzR3bR-B79wZRuw,你好，我正在逃离美国一百年的屈辱，一个古怪的白人男孩可以在哪里找到白色怪物？,2025-09-23T19:41:42Z,2025-09-23T19:41:42Z,0,0,,False,你好，我正在逃离美国一百年的屈辱，一个古怪的白人男孩可以在哪里找到白色怪物？,neutral,0.0
UgylKAj3URX2PcUinoF4AaABAg,_pO7BRNdJdc,,,,@hunterz9743,UCrlVcCKeGBGnqk5XIiECX3g,Nice music,2025-09-23T18:45:16Z,2025-09-23T18:45:16Z,0,1,,False,Nice music,joy,0.4215
UgypnkaPzvdYMGfJTrZ4AaABAg,_pO7BRNdJdc,,,,@FlorasHormones,UCxXWgBk4HlyILWN1krj5FEQ,this is a banger,2025-09-23T18:29:48Z,2025-09-23T18:29:48Z,0,2,,False,this is a banger,anger,0.0
UgwozLouLWtRh7wOcfJ4AaABAg,_pO7BRNdJdc,,,,@feellikeitstheend9229,UCW6fJtH7KFc-KzTNmMh-_nA,Glory to the ccp aah🌾🌾<br> (love this vid ❤️),2025-09-23T18:03:44Z,2025-09-23T18:03:44Z,0,0,,False,Glory to the ccp aah🌾🌾<br> (love this vid ❤️),joy,0.8271
Ugx04Ol6Hed7gX4euhx4AaABAg,_pO7BRNdJdc,,,,@Tiananmen1989FreeTibetHK,UCzJtQoGUQ7mdhj9Uo3NEotA,"What is happeninf to the algo today, i just watched multiple videos that has 2010s youtube vibe. First an old wizard teaching about how to brew a pepsi thingy and now this. 😂",2025-09-23T17:55:29Z,2025-09-23T17:55:29Z,0,0,,False,"What is happeninf to the algo today, i just watched multiple videos that has 2010s youtube vibe. First an old wizard teaching about how to brew a pepsi thingy and now this. 😂",anticipation,0.4404
UgyX5TdAsFCSNyGCiXR4AaABAg,_pO7BRNdJdc,,,,@abc314pi,UCNTYvePo4c2JOad0yfDjPuw,What instrument is that? Super cool and looks so pretty with the dragons,2025-09-23T17:47:30Z,2025-09-23T17:47:30Z,0,1,,False,What instrument is that? Super cool and looks so pretty with the dragons,anticipation,0.8838
Ugz77LAwJMVr72a1yql4AaABAg,_pO7BRNdJdc,,,,@retd.nugg1e960,UC7qbVvlOZUQw2lTyHxlormQ,peak,2025-09-23T17:04:44Z,2025-09-23T17:04:44Z,0,0,,False,peak,neutral,0.0
Ugxt70e4c9C5dPfMBcJ4AaABAg,_pO7BRNdJdc,,,,@unclejack168,UCnsUfleEcI5apZRDWZxuUUQ,John Peck to end racism,2025-09-23T16:44:57Z,2025-09-23T16:44:57Z,0,0,,False,John Peck to end racism,neutral,-0.6249
UgybdQ0FQmrstuQu1a14AaABAg,_pO7BRNdJdc,,,,@unclejack168,UCnsUfleEcI5apZRDWZxuUUQ,"Ok, this is really soothing to hear🎉",2025-09-23T16:43:59Z,2025-09-23T16:43:59Z,0,1,,False,"Ok, this is really soothing to hear🎉",joy,0.6478
UgzT8KbWxqDNEqyIIwx4AaABAg,_pO7BRNdJdc,,,,@DrCruel,UC7FFAjiMXRqXH9wZ9yQIpzw,California gubernatorial state band.,2025-09-23T16:36:28Z,2025-09-23T16:36:28Z,0,0,,False,California gubernatorial state band.,trust,0.0
UgwXZcQG92Zm_8hteLR4AaABAg,_pO7BRNdJdc,,,,@FreezyBoy-,UCH4AtiDgDpE4kRXw6nJqiew,Lovely.,2025-09-23T16:04:09Z,2025-09-23T16:04:09Z,0,0,,False,Lovely.,neutral,0.5859
Ugz1zJJH0oudyD_wgbd4AaABAg,_pO7BRNdJdc,,,,@Peakestpeak,UCzDu7DQLRINXaUXkpVAwpIw,"indeed, this is very peak",2025-09-23T15:30:34Z,2025-09-23T15:30:51Z,0,0,,False,"indeed, this is very peak",neutral,0.0
UgyualJIfhOmWqjAQzJ4AaABAg,_pO7BRNdJdc,,,,@tinsong9255,UCRI0sQFeqnACE5rinz_eLDg,AUV!😄,2025-09-23T14:54:54Z,2025-09-23T14:54:54Z,0,0,,False,AUV!😄,neutral,0.6996
UgzhawdSMJfiqZziJNN4AaABAg,_pO7BRNdJdc,,,,@daddywanky8739,UCinuRLb8lWuoI0rp935UAsw,they found me,2025-09-23T14:47:14Z,2025-09-23T14:47:14Z,0,1,,False,they found me,joy,0.0
Ugw8LbJRwN_Hf5Gdmt54AaABAg,_pO7BRNdJdc,,,,@littlebigplanet321,UC-ZM0LVMbPvidq5-nrlIDmw,"The tings i was thinking about, thank you for 2 min off beautiful calm",2025-09-23T13:29:16Z,2025-09-23T13:29:16Z,0,1,,False,"The tings i was thinking about, thank you for 2 min off beautiful calm",joy,0.8271
UgwFTm-0Zv0g9gglCp94AaABAg,_pO7BRNdJdc,,,,@eliselo9073,UC56kKf_aXZxNNmeUWL5l3YQ,很漂亮的音乐,2025-09-23T13:16:28Z,2025-09-23T13:16:28Z,0,1,,False,很漂亮的音乐,neutral,0.0
UgwycFDkSCt6eeDyIwx4AaABAg,_pO7BRNdJdc,,,,@LEGrease,UCKuVc9ONPtbudtPsWxkUAMw,Fantastic,2025-09-23T13:11:53Z,2025-09-23T13:11:53Z,0,1,,False,Fantastic,joy,0.5574
UgyaEu4C4qe_ehoD15Z4AaABAg,_pO7BRNdJdc,,,,@InternetChinaWansui,UCKG5Kxk126dg-IqfOH9l7VA,Im from fuzhou fujian,2025-09-23T12:52:49Z,2025-09-23T12:52:49Z,0,1,,False,Im from fuzhou fujian,neutral,0.0
Ugwg-QCt2nGu916MX154AaABAg,_pO7BRNdJdc,,,,@李存勖-o8i,UCi2pb8vYU3LTwWS3Q-dUKVA,哈哈哈哈哈 这身行头太喜感了😄,2025-09-23T12:05:06Z,2025-09-23T12:05:06Z,1,3,,False,哈哈哈哈哈 这身行头太喜感了😄,neutral,0.6705
UgyV2rgE7kLMXrWFycR4AaABAg,_pO7BRNdJdc,,,,@prmbrry,UCWsLwOcIstGXhK0yzG54XZw,thank you old china man 🎉,2025-09-23T11:07:00Z,2025-09-23T11:07:00Z,0,0,,False,thank you old china man 🎉,neutral,0.6369
UgzHIAsfQS9J8fzht6t4AaABAg,_pO7BRNdJdc,,,,@indiras9212,UCLmcL1f-jsgXzxVqxA4G_qg,太棒了，你太棒了，来这里表演吧,2025-09-23T10:09:39Z,2025-09-23T10:09:39Z,0,1,,False,太棒了，你太棒了，来这里表演吧,neutral,0.0
UgwBwI1E_VSzPTKoBTJ4AaABAg,_pO7BRNdJdc,,,,@Rat-kl4uw,UCDLZupTpn8cgYIBXNyPigRA,Glory to People&#39;s Republic of China,2025-09-23T09:37:45Z,2025-09-23T09:37:45Z,0,0,,False,Glory to People&#39;s Republic of China,neutral,0.5423
UgxBHKkAjeWfDEQorC14AaABAg,_pO7BRNdJdc,,,,@tsun_tsu,UCOjft7jd3gHjSuqH0e_roiw,I love when people exchange cultures like this 😊,2025-09-23T09:25:34Z,2025-09-23T09:25:34Z,0,1,,False,I love when people exchange cultures like this 😊,joy,0.9217
UgxcwB48LdMlek_pCol4AaABAg,_pO7BRNdJdc,,,,@magne9790,UClg-GKmnd_tX4RwSEOi31fA,This is awesome,2025-09-23T09:11:19Z,2025-09-23T09:11:19Z,0,0,,False,This is awesome,joy,0.6249
Ugwr04JtyvtyjnDbEAV4AaABAg,_pO7BRNdJdc,,,,@papillyonlucy6133,UCCZFn4NzCmpIWL2J2EAUAeA,i wish i have friends cool enough to send this to,2025-09-23T08:23:03Z,2025-09-23T08:23:03Z,0,0,,False,i wish i have friends cool enough to send this to,anger,0.7964
UgzqtwBuu_EvItO3PJ54AaABAg,_pO7BRNdJdc,,,,@eee1141,UC6MwNS6f8sUMW0uikJ9cT4A,Loving this video thank you for sharing this with us,2025-09-23T07:28:44Z,2025-09-23T07:28:44Z,0,1,,False,Loving this video thank you for sharing this with us,neutral,0.8481
UgyL2omYUBX72nCJs4l4AaABAg,_pO7BRNdJdc,,,,@BeanChilling,UCH1e9zhNQ-xEvp2OVkadBvg,yooo unc ni hao,2025-09-23T07:06:08Z,2025-09-23T07:06:08Z,0,0,,False,yooo unc ni hao,neutral,0.0
UgxCojT2XfSpJnPBMjV4AaABAg,_pO7BRNdJdc,,,,@78seco,UCSU5OTaD61ObnCQYsfPU94g,"this  is  amazing!  never  stop  what  you  do,  youre  the  awesomest  internet  user",2025-09-23T06:26:41Z,2025-09-23T06:26:41Z,0,1,,False,"this is amazing! never stop what you do, youre the awesomest internet user",joy,0.7167
UgyRoH5HuL3yDmp2yXF4AaABAg,_pO7BRNdJdc,,,,@Hesitant1,UCpktfdCKqA1RdStQehzWuIg,very beautiful john peck,2025-09-23T05:43:54Z,2025-09-23T05:43:54Z,1,0,,False,very beautiful john peck,disgust,0.6361
Ugx686ANi9jCLcT28YN4AaABAg,_pO7BRNdJdc,,,,@darkphotonbarcode,UCLakCRhwN6gCoeCrIwuNkLA,You met me at a very Chinese time in my life.,2025-09-23T04:17:43Z,2025-09-23T04:17:43Z,57,0,,False,You met me at a very Chinese time in my life.,anticipation,0.0
UgxXMDLQVrJLh_Lu2Md4AaABAg,_pO7BRNdJdc,,,,@lava4732,UC_V10Kaom_cvymZ4n7b08Hw,"My home town is in Fujian, Xiamen. <br>Thank you for this absolute masterpiece",2025-09-23T03:45:56Z,2025-09-23T03:45:56Z,3,1,,False,"My home town is in Fujian, Xiamen. <br>Thank you for this absolute masterpiece",joy,0.6249
UgwdZ79eauZc65aO8QF4AaABAg,_pO7BRNdJdc,,,,@strawberry1555,UCfHRl3KOIKsuv70Gtl-PYhQ,wtf,2025-09-23T03:42:49Z,2025-09-23T03:42:49Z,0,0,,False,wtf,neutral,-0.5859
UgxxVEbzN2euSpEFcCx4AaABAg,_pO7BRNdJdc,,,,@kitkatavie7020,UC0SdvPUdMTAfWa3tBmUK9lA,Love this composition! I am sure that your friend Lili is thrilled!,2025-09-23T03:36:22Z,2025-09-23T03:36:22Z,1,1,,False,Love this composition! I am sure that your friend Lili is thrilled!,joy,0.9214
Ugw3XoGkKHHab9UU-Cx4AaABAg,_pO7BRNdJdc,,,,@kitkatavie7020,UC0SdvPUdMTAfWa3tBmUK9lA,"So glad I got this in my recommended, lovely music!",2025-09-23T03:35:29Z,2025-09-23T03:35:29Z,0,0,,False,"So glad I got this in my recommended, lovely music!",joy,0.8475
UgxR4rQjFeI6Ra9l7Oh4AaABAg,_pO7BRNdJdc,,,,@vlllsa,UCsgLsADW_uq8CRlBUxZLAaQ,fuck yeah jon,2025-09-23T03:35:26Z,2025-09-23T03:35:26Z,0,0,,False,fuck yeah jon,neutral,-0.3182
UgxQlS2GijE7rVDz7sN4AaABAg,_pO7BRNdJdc,,,,@PsychoWolfOwO,UCPwvlpRf2dLIuh7Ha_koSYg,Legendary algorithm pull here 🔥 Thanks for the wonderful rendition of this song!,2025-09-23T03:19:26Z,2025-09-23T03:19:26Z,4,0,,False,Legendary algorithm pull here 🔥 Thanks for the wonderful rendition of this song!,joy,0.6696
Ugzkvf9liGyUljFjlFd4AaABAg,_pO7BRNdJdc,,,,@vinnydabird,UCdCtW_qMeiEJmjDt4VznpcA,Could you do a cover of bulls on parade by rage against the machine ?,2025-09-23T03:13:38Z,2025-09-23T03:13:38Z,0,0,,False,Could you do a cover of bulls on parade by rage against the machine ?,trust,-0.5574
UgwYZitRvEFqP9FO_7V4AaABAg,_pO7BRNdJdc,,,,@Wetknees,UCEQcNDGMmv5PBgJtPrchdyQ,"To think if my dad never showed me kung fu hustle I never would’ve fallen in love with traditional Asian music.<br><br>The song feels like waking up in the morning after a good sleep, and the sun is shining on a meadow. Hopeful for a new day.",2025-09-23T03:05:56Z,2025-09-23T03:05:56Z,2,0,,False,"To think if my dad never showed me kung fu hustle I never would’ve fallen in love with traditional Asian music.<br><br>The song feels like waking up in the morning after a good sleep, and the sun is shining on a meadow. Hopeful for a new day.",joy,0.8523
UgxtRHwui_E0nzqw3oB4AaABAg,_pO7BRNdJdc,,,,@frozen_cowshoes,UCN3ivFAIRQT_644cNRimMHA,what am I watching now,2025-09-23T02:56:55Z,2025-09-23T02:56:55Z,0,0,,False,what am I watching now,neutral,0.0
UgyUcpKUjLaJaiEePr54AaABAg,_pO7BRNdJdc,,,,@tiramisalem,UCZa7N2QNRQcvn9k9EuJgerg,gracias viejito venía de un video re jodido de cristian de lugano me mejoraste el humor,2025-09-23T02:46:28Z,2025-09-23T02:46:28Z,0,0,,False,gracias viejito venía de un video re jodido de cristian de lugano me mejoraste el humor,neutral,0.2732
Ugw9BviKXZhkoaOydTJ4AaABAg,_pO7BRNdJdc,,,,@cptasscheeks8669,UC0bcEhfWsqbqsyXLqj096Gg,vely nice vely swag music! I like!,2025-09-23T02:42:58Z,2025-09-23T02:42:58Z,0,0,,False,vely nice vely swag music! I like!,joy,0.7081
UgylSKiygnOmqy8xK1p4AaABAg,_pO7BRNdJdc,,,,@volpiks,UCvGzxIDbxbHvE6Jfc3jOyFg,this is so sweet,2025-09-23T02:31:34Z,2025-09-23T02:31:34Z,0,0,,False,this is so sweet,anticipation,0.5949
UgwhLKEjPJE6o_OvWL54AaABAg,_pO7BRNdJdc,,,,@milo4327,UCYABiRrZrfPqevSxppts_YQ,Well done!,2025-09-23T02:20:43Z,2025-09-23T02:20:43Z,0,0,,False,Well done!,neutral,0.3382
UgxGWLrSXZbqK3dRcil4AaABAg,_pO7BRNdJdc,,,,@eerietheery,UCtPuteWh1QvzYOq-CI8ioUg,+1000 Social Credit,2025-09-23T01:14:10Z,2025-09-23T01:14:10Z,0,0,,False,+1000 Social Credit,neutral,0.3818
UgxEhvZCqgL5_r3BbP14AaABAg,_pO7BRNdJdc,,,,@stevenfrati,UCJw8Tn625Ma4ANa2dgVA0Mg,There&#39;s so much beauty in the world.,2025-09-23T01:01:08Z,2025-09-23T01:01:08Z,1,0,,False,There&#39;s so much beauty in the world.,joy,0.6222
UgwTzViS4glynyfAeqt4AaABAg,_pO7BRNdJdc,,,,@Felipeavellopinochet,UCStWdTN7Xd7SY33X3QK8r0w,beautiful,2025-09-23T00:52:43Z,2025-09-23T00:52:43Z,0,0,,False,beautiful,joy,0.5994
Ugzj4u7phqEfbbJdSzN4AaABAg,_pO7BRNdJdc,,,,@Lumieiscute,UCtbuqrFJ5hJ3wABdIgLfTKg,do you got a Spotify,2025-09-23T00:23:37Z,2025-09-23T00:23:37Z,0,1,,False,do you got a Spotify,neutral,0.0
UgzfJ2M5kLCvANBXs294AaABAg,_pO7BRNdJdc,,,,@nicolasarias9873,UCKAZbCXEoufqiDHaCddcMAw,"Get ready to learn Chinese, buddy.",2025-09-23T00:08:23Z,2025-09-23T00:08:23Z,0,1,,False,"Get ready to learn Chinese, buddy.",anticipation,0.3612
Ugxp44yCimn00AbU4v54AaABAg,_pO7BRNdJdc,,,,@HereticHub,UCeLb01951xMeYEqiwjdhJBw,What a beautiful song,2025-09-22T23:08:47Z,2025-09-22T23:08:47Z,0,0,,False,What a beautiful song,joy,0.5994
Ugzno6cE18qEqpVFxvJ4AaABAg,_pO7BRNdJdc,,,,@dstrkt.cs2,UCVnvPo05_YpxbWSXCKpagqw,"Love this guy, keep doing you pops. 😊",2025-09-22T22:59:57Z,2025-09-22T22:59:57Z,0,0,,False,"Love this guy, keep doing you pops. 😊",joy,0.8807
UgwOntsKB6TLQ5T_AN14AaABAg,_pO7BRNdJdc,,,,@masterdesky,UCBDSB7PdQ3E9l9WSBsTy7cQ,"Thank you, Mr. Prigozhin, really nice tune! Subscribed.",2025-09-22T22:55:26Z,2025-09-22T22:55:26Z,0,1,,False,"Thank you, Mr. Prigozhin, really nice tune! Subscribed.",joy,0.7082
UgyctLbZgGO3PbUCP4R4AaABAg,_pO7BRNdJdc,,,,@alonsofernandezlinderman7529,UCoP-2n6iHTzefvTjZX7OShw,Thank you for being a part of my life,2025-09-22T22:53:11Z,2025-09-22T22:53:11Z,1,0,,False,Thank you for being a part of my life,neutral,0.3612
Ugx7_19s48xpLKd475t4AaABAg,_pO7BRNdJdc,,,,@umut_demirkol,UCNJBtEB2MrSn4rWSpUiBcjA,搖滾吧，兄弟,2025-09-22T22:50:10Z,2025-09-22T22:50:10Z,0,0,,False,搖滾吧，兄弟,neutral,0.0
UgwmFJQ7DF-G0gT8Rsd4AaABAg,_pO7BRNdJdc,,,,@henlokinty,UC1u3vG2RM6IYofEC1cjg9eA,I love that you showed the instrument at the end. so cool,2025-09-22T22:48:05Z,2025-09-22T22:48:22Z,0,1,,False,I love that you showed the instrument at the end. so cool,joy,0.8015
UgyMXzXhzvDC5FIfO4V4AaABAg,_pO7BRNdJdc,,,,@gunnarvaldimarsson7383,UCxtHgHufBTB7VFXe_Anvtxg,Rock on 🤘,2025-09-22T22:46:55Z,2025-09-22T22:46:55Z,0,0,,False,Rock on 🤘,neutral,0.0
UgyQIMmlF0US6kzJU214AaABAg,_pO7BRNdJdc,,,,@henlokinty,UC1u3vG2RM6IYofEC1cjg9eA,"Nominative determinism at work, Jon Peck can Peck",2025-09-22T22:46:53Z,2025-09-22T22:46:53Z,0,0,,False,"Nominative determinism at work, Jon Peck can Peck",neutral,0.0
Ugy_um-yp4stBYb9ohV4AaABAg,_pO7BRNdJdc,,,,@ChaosLord6147,UCSPUQwM6R5iuz9xlIOQqHuQ,i dont know how i got here but i like the vibe,2025-09-22T22:42:48Z,2025-09-22T22:42:48Z,0,0,,False,i dont know how i got here but i like the vibe,neutral,0.5023
UgxEh-sy-cHRfrL-Sh94AaABAg,_pO7BRNdJdc,,,,@spartagoci2014,UCNYguzFxxZNgrpJ9SI5IBIg,social credit +1000,2025-09-22T22:25:45Z,2025-09-22T22:25:45Z,0,0,,False,social credit +1000,trust,0.3818
UgxKEVnwGmH9hi8b6Kp4AaABAg,_pO7BRNdJdc,,,,@brodaciousmax8025,UC8TECSsnRrvxNukJ9RNrYig,Respect,2025-09-22T22:14:22Z,2025-09-22T22:14:22Z,0,0,,False,Respect,trust,0.4767
UgzfRyX8tlLarOdLwg54AaABAg,_pO7BRNdJdc,,,,@Vladcito,UCQezruYExrCd1TNvktLEOMA,xueee piao piao,2025-09-22T22:13:21Z,2025-09-22T22:13:21Z,0,0,,False,xueee piao piao,neutral,0.0
UgzVijdPNLbVk0ZFLGJ4AaABAg,_pO7BRNdJdc,,,,@ChetWalnuts,UCz-a9JOvJsnaypjrOMbatBw,Thank You Based YT Algo Gods🌞,2025-09-22T22:09:28Z,2025-09-22T22:09:28Z,0,0,,False,Thank You Based YT Algo Gods🌞,neutral,0.3612
Ugy4Qq9CgqlWKjPIwEt4AaABAg,_pO7BRNdJdc,,,,@RattyThunder,UCiXtIrSBHyutfJDBBIsHQjA,I have family in Xiamen too!,2025-09-22T22:09:09Z,2025-09-22T22:09:09Z,0,1,,False,I have family in Xiamen too!,neutral,0.0
Ugyxh65kvwSDGmtAwvV4AaABAg,_pO7BRNdJdc,,,,@theovanhurtere,UCHMDUoKVL35N3CIGwsMTS3g,"Mr Peck, I&#39;ll say to you what my wife said to me when we first met: what a lovely instrument.",2025-09-22T22:08:58Z,2025-09-22T22:08:58Z,0,0,,False,"Mr Peck, I&#39;ll say to you what my wife said to me when we first met: what a lovely instrument.",anticipation,0.5859
UgwAcqNl-YG6q-8OYOt4AaABAg,_pO7BRNdJdc,,,,@Profnikowa,UCyd2MAxqo9SVpE8a8w1wvJA,I was going to talk shit - but - I actually really like it hahahhahaahah,2025-09-22T22:07:22Z,2025-09-22T22:07:22Z,0,0,,False,I was going to talk shit - but - I actually really like it hahahhahaahah,anger,0.3377
UgwYGPqGclPD36NTFTB4AaABAg,_pO7BRNdJdc,,,,@nandushkaa,UC3jXPxNFeoZGq47Q4S3MAdQ,i&#39;ve built this algorythm brick by brick,2025-09-22T21:56:27Z,2025-09-22T21:56:27Z,0,0,,False,i&#39;ve built this algorythm brick by brick,neutral,0.0
Ugz3S7T1fJ4BLnVkOY94AaABAg,_pO7BRNdJdc,,,,@untitledpornstar5530,UCGyJd4j293gT6pgsJ44xrGw,"Thanks. Earlier today, I started to learn a new Cantonese song. I want to get it down and one day master it.",2025-09-22T21:32:29Z,2025-09-22T21:32:29Z,0,0,,False,"Thanks. Earlier today, I started to learn a new Cantonese song. I want to get it down and one day master it.",anger,0.4939
Ugz9cefReOQYZRzHrW14AaABAg,_pO7BRNdJdc,,,,@bencenohot9249,UCv0Kr3uqj1ZArApeVMRrsbw,Crying to this rn,2025-09-22T21:29:06Z,2025-09-22T21:29:06Z,0,0,,False,Crying to this rn,neutral,-0.4767
UgyYstOMMhq7KpH_GCl4AaABAg,_pO7BRNdJdc,,,,@quinnmorlock,UCpsqtkCKd6zrDYzd0MVIlLg,This fills my weary soul with the fire needed to fight the capitalist pig dogs ❤,2025-09-22T21:23:22Z,2025-09-22T21:23:22Z,0,0,,False,This fills my weary soul with the fire needed to fight the capitalist pig dogs ❤,fear,-0.2263
UgylE_YGQT5k_H_inCl4AaABAg,_pO7BRNdJdc,,,,@nael9287,UC9yzP5NMlG9HHFlrfbe0zhQ,"It&#39;s a real peak, John. Thank you",2025-09-22T21:22:31Z,2025-09-22T21:22:31Z,0,0,,False,"It&#39;s a real peak, John. Thank you",trust,0.3612
UgzGZGZxdU205g4Kokl4AaABAg,_pO7BRNdJdc,,,,@mariotaz,UCPNxosq-Psh3f93fPHkgEVQ,Now do Dragonforce!,2025-09-22T20:58:56Z,2025-09-22T20:58:56Z,0,0,,False,Now do Dragonforce!,neutral,0.0
UgyhltNkpqqT4laLWNB4AaABAg,_pO7BRNdJdc,,,,@LoreLoca,UCd-fLg6ee-2DfJo0D6hiB9g,+10000000000000 SOCIAL CREDIT 中華帝國榮耀！吾主萬歲！,2025-09-22T20:56:16Z,2025-09-22T20:56:16Z,0,0,,False,+10000000000000 SOCIAL CREDIT 中華帝國榮耀！吾主萬歲！,neutral,0.516
Ugzpq-WB6L0Js4xLKVF4AaABAg,_pO7BRNdJdc,,,,@MasantaTheOne,UC2ABoOdUmYB5lYMN2jwK8iA,You are amazing Sir !  KEep it up !,2025-09-22T20:43:07Z,2025-09-22T20:43:07Z,0,1,,False,You are amazing Sir ! KEep it up !,joy,0.658
UgyqOUtWC4fQcB6R-0B4AaABAg,_pO7BRNdJdc,,,,@graG2400,UCYlDAy7UOVIH2eVFmeGU18w,"Hell yeah, good job. Pure peak. He&#39;s the biggest goat.",2025-09-22T20:34:22Z,2025-09-22T20:34:22Z,0,0,,False,"Hell yeah, good job. Pure peak. He&#39;s the biggest goat.",anticipation,-0.128
UgyihDAVrTJHRIEocZN4AaABAg,_pO7BRNdJdc,,,,@lemon5730,UCsXEtVI_no3Fg98avq7RFfA,I won&#39;t stop being recommended this! Why?,2025-09-22T20:33:01Z,2025-09-22T20:33:01Z,0,0,,False,I won&#39;t stop being recommended this! Why?,neutral,-0.1759
Ugw-LP65YW5qwDww0J14AaABAg,_pO7BRNdJdc,,,,@pangranacik7011,UC_P2jZvTSj-iQk3SeFiCX8A,"Yes youtube, I&#39;m interested",2025-09-22T20:25:29Z,2025-09-22T20:25:29Z,0,0,,False,"Yes youtube, I&#39;m interested",disgust,0.6597
Ugwv-QCcArh7g9cGXLR4AaABAg,_pO7BRNdJdc,,,,@ByMia8,UCZvgnAbNQPVDghIMxNT7FkQ,love that,2025-09-22T20:11:07Z,2025-09-22T20:11:07Z,0,0,,False,love that,joy,0.6369
UgzfNIHXj6olVbOuo914AaABAg,_pO7BRNdJdc,,,,@Idontknow-tt5th,UC_x3L8GvntPn9Qj2_Em3sGA,Masterpiece,2025-09-22T20:07:34Z,2025-09-22T20:07:34Z,0,0,,False,Masterpiece,neutral,0.6249
UgzbksO_1qrki9P9IMF4AaABAg,_pO7BRNdJdc,,,,@pandavova,UCQACTw6xojy91RD4MIdDjPQ,haha I read Fuck Xiamen somehow,2025-09-22T19:59:10Z,2025-09-22T19:59:10Z,0,0,,False,haha I read Fuck Xiamen somehow,neutral,-0.128
Ugy5S8in9P8UsjsYmtp4AaABAg,_pO7BRNdJdc,,,,@ezioauditoredafirenze5042,UCpp8u3jAYxcHVWePM-59tJw,No joke. This is actually so good. Is it an original melody or a sample or a cover?,2025-09-22T19:58:59Z,2025-09-22T19:58:59Z,1,1,,False,No joke. This is actually so good. Is it an original melody or a sample or a cover?,trust,0.6314
